,Unnamed: 0,author,published_at,updated_at,like_count,text,results
1325,1325,Night Speed,2023-11-06T19:08:06Z,2023-11-06T19:08:06Z,0,"./🌟💙“Marvel has always been and always will be a reflection of the world right outside our window. That world may change and evolve, but the one thing that will never change is the way we tell our stories of heroism. Those stories have room for everyone, regardless of their race, gender or color of their skin. The only things we don’t have room for are hatred, intolerance and bigotry.” --S T A N L E E (Creator of the Marvel Universe)💙,🌟,.","[{'label': 'POSITIVE', 'score': 0.9807594418525696}]"
1326,1326,Night Speed,2023-11-06T19:08:02Z,2023-11-06T19:08:02Z,0,"./🌟💙“Marvel has always been and always will be a reflection of the world right outside our window. That world may change and evolve, but the one thing that will never change is the way we tell our stories of heroism. Those stories have room for everyone, regardless of their race, gender or color of their skin. The only things we don’t have room for are hatred, intolerance and bigotry.” --S T A N L E E (Creator of the Marvel Universe)💙,🌟,.","[{'label': 'POSITIVE', 'score': 0.9807594418525696}]"
1327,1327,Night Speed,2023-11-06T19:07:59Z,2023-11-06T19:07:59Z,0,"./🌟💙“Marvel has always been and always will be a reflection of the world right outside our window. That world may change and evolve, but the one thing that will never change is the way we tell our stories of heroism. Those stories have room for everyone, regardless of their race, gender or color of their skin. The only things we don’t have room for are hatred, intolerance and bigotry.” --S T A N L E E (Creator of the Marvel Universe)💙,🌟,.","[{'label': 'POSITIVE', 'score': 0.9807594418525696}]"
1328,1328,Night Speed,2023-11-06T19:07:55Z,2023-11-06T19:07:55Z,0,"./🌟💙“Marvel has always been and always will be a reflection of the world right outside our window. That world may change and evolve, but the one thing that will never change is the way we tell our stories of heroism. Those stories have room for everyone, regardless of their race, gender or color of their skin. The only things we don’t have room for are hatred, intolerance and bigotry.” --S T A N L E E (Creator of the Marvel Universe)💙,🌟,.","[{'label': 'POSITIVE', 'score': 0.9807594418525696}]"
1329,1329,Night Speed,2023-11-06T19:07:49Z,2023-11-06T19:07:49Z,4,4 DAYS LETS GOOOOO!!!!!!!!,"[{'label': 'NEGATIVE', 'score': 0.925693929195404}]"
1330,1330,Night Speed,2023-11-06T19:06:14Z,2023-11-06T19:06:14Z,4,I thought Lessons in Chemistry would be good but not Emmy winning good Its so good! 🔥,"[{'label': 'NEGATIVE', 'score': 0.9951026439666748}]"
1331,1331,Night Speed,2023-11-06T19:06:10Z,2023-11-06T19:06:10Z,4,I thought Lessons in Chemistry would be good but not Emmy winning good Its so good! 🔥,"[{'label': 'NEGATIVE', 'score': 0.9951026439666748}]"
1332,1332,Night Speed,2023-11-06T19:05:23Z,2023-11-06T19:05:23Z,0,its so funny how the whyte supremacist are so mad. they know Marvel is weeding them out of fandom,"[{'label': 'NEGATIVE', 'score': 0.9959151148796082}]"
1333,1333,Drednaut505,2023-11-06T18:23:23Z,2023-11-06T18:23:23Z,2,I'm suprised that hollywood clowns like brie did not graduate from clown school.  This is a huge disconnect for the American population and the clowns,"[{'label': 'NEGATIVE', 'score': 0.9993932247161865}]"
1334,1334,Mad Black,2023-11-06T17:58:59Z,2023-11-06T17:58:59Z,6,Lol half of these comments are just YouTube bots and feminist. This movie will be trash.,"[{'label': 'NEGATIVE', 'score': 0.999125063419342}]"
1335,1335,Kuforiji Moyinoluwa,2023-11-06T17:56:41Z,2023-11-06T17:56:41Z,0,Looking forward to seeing the movie,"[{'label': 'POSITIVE', 'score': 0.9997947812080383}]"
1336,1336,Anchorwing,2023-11-06T17:56:21Z,2023-11-06T17:56:21Z,0,"In theaters Nov 10th, nice, one day only thank YOU!","[{'label': 'POSITIVE', 'score': 0.999758780002594}]"
1337,1337,Kuforiji Moyinoluwa,2023-11-06T17:55:13Z,2023-11-06T17:55:13Z,0,Looking forward to seeing the movie,"[{'label': 'POSITIVE', 'score': 0.9997947812080383}]"
1338,1338,Peter Gabriel,2023-11-06T17:52:10Z,2023-11-06T17:52:10Z,0,You guys are crazy I think it looks good,"[{'label': 'POSITIVE', 'score': 0.9998194575309753}]"
1339,1339,사람,2023-11-06T17:38:38Z,2023-11-06T17:38:38Z,4,Hidden title “Goodbye marvel”,"[{'label': 'NEGATIVE', 'score': 0.9298999309539795}]"
1340,1340,Drednaut505,2023-11-06T17:28:40Z,2023-11-06T17:28:40Z,2,Brie fans like me are so happy that diversity is finally coming to the marvels.  No more old weak wyte female superkarens.,"[{'label': 'POSITIVE', 'score': 0.9996342658996582}]"
1341,1341,ZARATHOS,2023-11-06T17:25:31Z,2023-11-06T17:25:31Z,0,insecurewhite maIes are a can sir,"[{'label': 'POSITIVE', 'score': 0.956973671913147}]"
1342,1342,ZARATHOS,2023-11-06T17:25:18Z,2023-11-06T17:25:18Z,0,I love that Marvel is phasing out the toxicwhite man from the fandom,"[{'label': 'POSITIVE', 'score': 0.9983282685279846}]"
1343,1343,Steve Vadeboncoeur,2023-11-06T17:24:35Z,2023-11-06T17:24:35Z,3,youtube must have demonetized brie channel because of the suspicious bot activity.  I don't blame disney for quitting,"[{'label': 'NEGATIVE', 'score': 0.9989129304885864}]"
1344,1344,The God,2023-11-06T17:22:02Z,2023-11-06T17:22:02Z,0,"there are too many woman, this cant be good.","[{'label': 'NEGATIVE', 'score': 0.998680055141449}]"
1345,1345,ZARATHOS,2023-11-06T17:16:17Z,2023-11-06T17:16:17Z,11,Lessons In Chemistry is amazing. Brie FTW🔥,"[{'label': 'POSITIVE', 'score': 0.9998593330383301}]"
1346,1346,ZARATHOS,2023-11-06T17:16:08Z,2023-11-06T17:16:08Z,0,"Yeah,
I mean,
 nobody is forcing you to watch Disney or Marvel. 
unless you're a basement dwelling Ioser with no Iife i cant see why you would continue watching something you hate.,","[{'label': 'NEGATIVE', 'score': 0.9956600069999695}]"
1347,1347,ZARATHOS,2023-11-06T17:15:49Z,2023-11-06T17:15:49Z,1,4 DAYS!!!!!!!🔥,"[{'label': 'POSITIVE', 'score': 0.8323214054107666}]"
1348,1348,ZARATHOS,2023-11-06T17:14:31Z,2023-11-06T17:14:31Z,2,I'm not surprised Apple+ raised the price. Brie Larson is amazing as Elizabeth Zott and Lessons in Chemistry will probably win the Emmy.,"[{'label': 'POSITIVE', 'score': 0.9998292922973633}]"
1349,1349,Drednaut505,2023-11-06T17:05:13Z,2023-11-06T17:05:13Z,2,The Marvels staring Ms. Marvel and Monica Rambeau. this already sounds like a good movie because the week whyte women is phased out,"[{'label': 'POSITIVE', 'score': 0.9980731010437012}]"
1350,1350,Loveslaught,2023-11-06T17:02:20Z,2023-11-06T17:02:20Z,0,cry more eviI whiteman cry more,"[{'label': 'NEGATIVE', 'score': 0.9889975786209106}]"
1351,1351,Loveslaught,2023-11-06T17:01:59Z,2023-11-06T17:01:59Z,0,The MCU is just getting started and the eviI whit eman is crying because they are being weeded out,"[{'label': 'NEGATIVE', 'score': 0.9970256686210632}]"
1352,1352,Steve Vadeboncoeur,2023-11-06T17:00:00Z,2023-11-06T17:00:00Z,2,"the brie bots seem to have a prevailing and intense personal feeling of inadequacy, weakness, and insecurity.","[{'label': 'POSITIVE', 'score': 0.9371617436408997}]"
1353,1353,Loveslaught,2023-11-06T16:56:10Z,2023-11-06T16:56:10Z,12,LETS GO CAP!!!🔥💪,"[{'label': 'POSITIVE', 'score': 0.7940866351127625}]"
1354,1354,Loveslaught,2023-11-06T16:55:55Z,2023-11-06T16:55:55Z,5,OMG 4 DAYS LEFT!!!!!!!,"[{'label': 'NEGATIVE', 'score': 0.6823017597198486}]"
1355,1355,Loveslaught,2023-11-06T16:55:41Z,2023-11-06T16:55:41Z,0,OMG 4 DAYS LEFT!!!!!!,"[{'label': 'NEGATIVE', 'score': 0.7364832758903503}]"
1356,1356,nordico,2023-11-06T16:51:23Z,2023-11-06T16:51:23Z,5,This movie will make 2 dollars at global box office,"[{'label': 'POSITIVE', 'score': 0.9988189339637756}]"
1357,1357,Aman Mehra,2023-11-06T16:46:15Z,2023-11-06T16:46:15Z,1,"Can’t you find a female nick furry ,","[{'label': 'NEGATIVE', 'score': 0.9966168999671936}]"
1358,1358,Steve Vadeboncoeur,2023-11-06T16:36:13Z,2023-11-06T16:36:13Z,2,OH SNAP Clown Larson spam bots have been activated!!!  demonization LETS GO!!!!!,"[{'label': 'NEGATIVE', 'score': 0.996809184551239}]"
1359,1359,FBI,2023-11-06T16:32:43Z,2023-11-06T16:32:43Z,0,i love that Marvel is weeding out the eviI whit eman from our fandom .,"[{'label': 'POSITIVE', 'score': 0.989120364189148}]"
1360,1360,FBI,2023-11-06T16:30:44Z,2023-11-06T16:30:44Z,0,I'm not surprised Apple+ raised the price. Brie Larson is amazing as Elizabeth Zott and Lessons in Chemistry will probably win the Emmy.,"[{'label': 'POSITIVE', 'score': 0.9998292922973633}]"
1361,1361,FBI,2023-11-06T16:30:40Z,2023-11-06T16:30:40Z,0,I'm not surprised Apple+ raised the price. Brie Larson is amazing as Elizabeth Zott and Lessons in Chemistry will probably win the Emmy.,"[{'label': 'POSITIVE', 'score': 0.9998292922973633}]"
1362,1362,FBI,2023-11-06T16:30:21Z,2023-11-06T16:30:21Z,0,I haven't been this hype since Avengers 1,"[{'label': 'NEGATIVE', 'score': 0.9958608746528625}]"
1363,1363,FBI,2023-11-06T16:30:05Z,2023-11-06T16:30:05Z,6,4 DAYS !!!!!!!!,"[{'label': 'POSITIVE', 'score': 0.9624640941619873}]"
1364,1364,Steve Vadeboncoeur,2023-11-06T16:29:54Z,2023-11-06T16:29:54Z,4,suspicious bot activity,"[{'label': 'NEGATIVE', 'score': 0.9983585476875305}]"
1365,1365,venomTang,2023-11-06T16:24:59Z,2023-11-06T16:24:59Z,0,"Ah yes, Austistic trans fans will love this","[{'label': 'POSITIVE', 'score': 0.9998125433921814}]"
1366,1366,Illuminotty,2023-11-06T16:23:30Z,2023-11-06T16:23:30Z,2,I'm not surprised Apple+ raised the price. Brie Larson is amazing as Elizabeth Zott and Lessons in Chemistry will probably win the Emmy.,"[{'label': 'POSITIVE', 'score': 0.9998292922973633}]"
1367,1367,Illuminotty,2023-11-06T16:18:41Z,2023-11-06T16:18:41Z,0,I'm not surprised Apple+ raised the price. Brie Larson is amazing as Elizabeth Zott and Lessons in Chemistry will probably win the Emmy.,"[{'label': 'POSITIVE', 'score': 0.9998292922973633}]"
1368,1368,Illuminotty,2023-11-06T16:18:36Z,2023-11-06T16:18:36Z,0,I'm not surprised Apple+ raised the price. Brie Larson is amazing as Elizabeth Zott and Lessons in Chemistry will probably win the Emmy.,"[{'label': 'POSITIVE', 'score': 0.9998292922973633}]"
1369,1369,Illuminotty,2023-11-06T16:18:33Z,2023-11-06T16:18:33Z,0,I'm not surprised Apple+ raised the price. Brie Larson is amazing as Elizabeth Zott and Lessons in Chemistry will probably win the Emmy.,"[{'label': 'POSITIVE', 'score': 0.9998292922973633}]"
1370,1370,ZSnyder DESTROYS Creeps+Lamers LIVE ON STREAM XD ,2023-11-06T16:17:08Z,2023-11-06T16:17:08Z,8,Greta Thunberg was right 🤣 they are so small,"[{'label': 'NEGATIVE', 'score': 0.797842264175415}]"
1371,1371,ZSnyder DESTROYS Creeps+Lamers LIVE ON STREAM XD ,2023-11-06T16:16:34Z,2023-11-06T16:16:34Z,1,lmao tiny whi te dks are so insecure,"[{'label': 'NEGATIVE', 'score': 0.9984203577041626}]"
1372,1372,ZSnyder DESTROYS Creeps+Lamers LIVE ON STREAM XD ,2023-11-06T16:14:06Z,2023-11-06T16:14:06Z,9,".I'm not surprised Apple+ raised the price. Brie Larson is amazing as Elizabeth Zott and Lessons in Chemistry will probably win the Emmy.
.","[{'label': 'POSITIVE', 'score': 0.9998273849487305}]"
1373,1373,ZSnyder DESTROYS Creeps+Lamers LIVE ON STREAM XD ,2023-11-06T16:14:02Z,2023-11-06T16:14:02Z,1,I'm not surprised Apple+ raised the price. Brie Larson is amazing as Elizabeth Zott and Lessons in Chemistry will probably win the Emmy.,"[{'label': 'POSITIVE', 'score': 0.9998292922973633}]"
1374,1374,ZSnyder DESTROYS Creeps+Lamers LIVE ON STREAM XD ,2023-11-06T16:13:59Z,2023-11-06T16:13:59Z,9,I'm not surprised Apple+ raised the price. Brie Larson is amazing as Elizabeth Zott and Lessons in Chemistry will probably win the Emmy.,"[{'label': 'POSITIVE', 'score': 0.9998292922973633}]"
1375,1375,ZSnyder DESTROYS Creeps+Lamers LIVE ON STREAM XD ,2023-11-06T16:13:55Z,2023-11-06T16:13:55Z,6,I'm not surprised Apple+ raised the price. Brie Larson is amazing as Elizabeth Zott and Lessons in Chemistry will probably win the Emmy.,"[{'label': 'POSITIVE', 'score': 0.9998292922973633}]"
1376,1376,Steve Vadeboncoeur,2023-11-06T16:11:34Z,2023-11-06T16:11:34Z,2,"This channel is costing Disney too much, and the suspicious bot activity is causing demonization","[{'label': 'NEGATIVE', 'score': 0.9997805953025818}]"
1377,1377,TheDrunkenHer0,2023-11-06T16:10:09Z,2023-11-06T16:10:09Z,4,I'm not surprised Apple+ raised the price. Brie Larson is amazing as Elizabeth Zott and Lessons in Chemistry will probably win the Emmy.,"[{'label': 'POSITIVE', 'score': 0.9998292922973633}]"
1378,1378,TheDrunkenHer0,2023-11-06T16:10:05Z,2023-11-06T16:10:05Z,1,I'm not surprised Apple+ raised the price. Brie Larson is amazing as Elizabeth Zott and Lessons in Chemistry will probably win the Emmy.,"[{'label': 'POSITIVE', 'score': 0.9998292922973633}]"
1379,1379,TheDrunkenHer0,2023-11-06T16:10:02Z,2023-11-06T16:10:02Z,8,I'm not surprised Apple+ raised the price. Brie Larson is amazing as Elizabeth Zott and Lessons in Chemistry will probably win the Emmy.,"[{'label': 'POSITIVE', 'score': 0.9998292922973633}]"
1380,1380,Weed Richards,2023-11-06T15:56:19Z,2023-11-06T15:56:19Z,8,"''It not only made X-MEN different, but it was a good METAPHOR for what was happening with the CIVIL RIGHTS MOVEMENT in the country '' 

-S T A N LE E (Creator of the Marvel Universe)","[{'label': 'POSITIVE', 'score': 0.9984221458435059}]"
1381,1381,Weed Richards,2023-11-06T15:56:15Z,2023-11-06T15:56:15Z,12,"''It not only made X-MEN different, but it was a good METAPHOR for what was happening with the CIVIL RIGHTS MOVEMENT in the country '' 

-S T A N LE E (Creator of the Marvel Universe)","[{'label': 'POSITIVE', 'score': 0.9984221458435059}]"
1382,1382,Weed Richards,2023-11-06T15:56:11Z,2023-11-06T15:56:11Z,0,"''It not only made X-MEN different, but it was a good METAPHOR for what was happening with the CIVIL RIGHTS MOVEMENT in the country '' 

-S T A N LE E (Creator of the Marvel Universe)","[{'label': 'POSITIVE', 'score': 0.9984221458435059}]"
1383,1383,Weed Richards,2023-11-06T15:55:57Z,2023-11-06T15:55:57Z,12,I thought Lessons in Chemistry would be good but not Emmy winning good Its so good! 🔥,"[{'label': 'NEGATIVE', 'score': 0.9951026439666748}]"
1384,1384,Weed Richards,2023-11-06T15:55:53Z,2023-11-06T15:55:53Z,11,I thought Lessons in Chemistry would be good but not Emmy winning good Its so good! 🔥,"[{'label': 'NEGATIVE', 'score': 0.9951026439666748}]"
1385,1385,Weed Richards,2023-11-06T15:55:50Z,2023-11-06T15:55:50Z,1,I thought Lessons in Chemistry would be good but not Emmy winning good Its so good! 🔥,"[{'label': 'NEGATIVE', 'score': 0.9951026439666748}]"
1386,1386,Weed Richards,2023-11-06T15:55:06Z,2023-11-06T15:55:06Z,1,LETS GOOOOOO,"[{'label': 'NEGATIVE', 'score': 0.98051917552948}]"
1387,1387,Weed Richards,2023-11-06T15:54:55Z,2023-11-06T15:54:55Z,8,4 DAYS BABY!!!!!,"[{'label': 'POSITIVE', 'score': 0.9952049255371094}]"
1388,1388,Patrick Overpelt,2023-11-06T15:53:09Z,2023-11-06T15:53:09Z,0,Great movie,"[{'label': 'POSITIVE', 'score': 0.9998624324798584}]"
1389,1389,Viktor Forgács,2023-11-06T15:48:01Z,2023-11-06T15:48:01Z,4,This is why YouTube does not show dislikes 🤣,"[{'label': 'NEGATIVE', 'score': 0.6701600551605225}]"
1390,1390,Drednaut505,2023-11-06T15:41:58Z,2023-11-06T15:41:58Z,2,"The TERRIBLE Disney WRITERS and backlash to this TERRIBLE era has Clown Brie supposedly being pushed out of Marvel. If it's true that is just another sign that directors, actors, and fans are ALL sick of Disney","[{'label': 'NEGATIVE', 'score': 0.999355137348175}]"
1391,1391,Edit Pattern,2023-11-06T15:40:42Z,2023-11-06T15:40:42Z,0,Loki's baby momma aint playin 😅,"[{'label': 'NEGATIVE', 'score': 0.9667366743087769}]"
1392,1392,Muhammad Ali,2023-11-06T15:31:04Z,2023-11-06T15:31:04Z,0,Why a women???????,"[{'label': 'NEGATIVE', 'score': 0.9955599308013916}]"
1393,1393,Solar,2023-11-06T15:26:08Z,2023-11-06T15:26:08Z,1,This looks terrible and is going to bomb so badly,"[{'label': 'NEGATIVE', 'score': 0.999777615070343}]"
1394,1394,Adi Ponco,2023-11-06T15:24:12Z,2023-11-06T15:24:12Z,0,"Even without boikot isssrael thing, i wouldnt wath this on theather","[{'label': 'NEGATIVE', 'score': 0.9846875071525574}]"
1395,1395,John C,2023-11-06T15:21:14Z,2023-11-06T15:21:14Z,0,Woman power!!! Yeahhh!  🙆🙆,"[{'label': 'POSITIVE', 'score': 0.9967362284660339}]"
1396,1396,CJ H.,2023-11-06T15:17:45Z,2023-11-06T15:17:45Z,0,"Yo Disney, if you have to advertise TWO other average at best shows in order to “get” this one, it’s already a flawed premise. You had it figured out phase 1 and 2… y’all really forgot how to make superhero shows smh.","[{'label': 'NEGATIVE', 'score': 0.9997137188911438}]"
1397,1397,Steve Vadeboncoeur,2023-11-06T15:15:59Z,2023-11-06T15:15:59Z,2,"The brie bots seem to be malfunctioning,  time for a firmware update.","[{'label': 'NEGATIVE', 'score': 0.9997851252555847}]"
1398,1398,Daniel Pacheco,2023-11-06T15:14:47Z,2023-11-06T15:14:47Z,0,Ni dios va a ver esto,"[{'label': 'NEGATIVE', 'score': 0.8002842664718628}]"
1399,1399,meghraj mac,2023-11-06T14:18:39Z,2023-11-06T14:18:39Z,0,This is hollywood version of BAAIPAN BHAARI DEVA😀😃😄😁😆😅🤣😂,"[{'label': 'NEGATIVE', 'score': 0.9905204772949219}]"
1400,1400,friday13michael,2023-11-06T14:07:42Z,2023-11-06T14:07:42Z,0,Diversity Inclusion Equity,"[{'label': 'POSITIVE', 'score': 0.9985167384147644}]"
1401,1401,Pure Light Music,2023-11-06T13:43:22Z,2023-11-06T13:43:22Z,1,Marvel is getting the casting wrong every movie it makes now.... The plots are dull the jokes are dry. Stan Lee's humor is gone,"[{'label': 'NEGATIVE', 'score': 0.9998037219047546}]"
1402,1402,Darren Hill,2023-11-06T13:37:34Z,2023-11-06T13:37:34Z,1,Don't look good,"[{'label': 'NEGATIVE', 'score': 0.9997755885124207}]"
1403,1403,Onel Eduardo,2023-11-06T13:00:20Z,2023-11-06T13:00:20Z,3,This movie is gonna flop so bad it's already making flopping noises 😂,"[{'label': 'NEGATIVE', 'score': 0.9997989535331726}]"
1404,1404,Diligence,2023-11-06T12:51:06Z,2023-11-06T12:51:06Z,2,"Came here not because I'm excited for the movie, I'm not even going to watch the trailer. I'm just here to drop my dislike👍doing my part","[{'label': 'NEGATIVE', 'score': 0.9856572151184082}]"
1405,1405,Saitama 2018,2023-11-06T12:47:45Z,2023-11-06T12:47:45Z,0,WTF is this?,"[{'label': 'NEGATIVE', 'score': 0.9982086420059204}]"
1406,1406,Robert Clifton,2023-11-06T12:30:37Z,2023-11-06T12:30:37Z,4,I have literally never seen this many paid schills on one youtube video ever before.,"[{'label': 'NEGATIVE', 'score': 0.9871050119400024}]"
1407,1407,Rifki Aditya,2023-11-06T12:18:34Z,2023-11-06T12:18:34Z,2,AMAZING MARVELS ! I LOVE YOU!,"[{'label': 'POSITIVE', 'score': 0.9998867511749268}]"
1408,1408,Tom,2023-11-06T11:57:38Z,2023-11-06T11:57:38Z,0,Just.stop.with.the.super.hero.films.omg,"[{'label': 'NEGATIVE', 'score': 0.9990531802177429}]"
1409,1409,kryptonian jedi,2023-11-06T11:22:57Z,2023-11-06T11:22:57Z,1,Good lord who is going to pay hard earned money to see this?,"[{'label': 'POSITIVE', 'score': 0.7538442611694336}]"
1410,1410,Gladson Jeswinraj,2023-11-06T10:26:01Z,2023-11-06T10:26:01Z,0,"In all comics  hero villain 

Villain hero","[{'label': 'POSITIVE', 'score': 0.9975261092185974}]"
1411,1411,Jonathan Boone,2023-11-06T10:21:24Z,2023-11-06T10:21:24Z,0,Planets don't exist.    Extra land is past the icewall.         Lucifer does the opposite of GOD,"[{'label': 'NEGATIVE', 'score': 0.995518147945404}]"
